name,trait,condition,checkpoint,position,layer,depth_frac,target,rank,logprob
Nadia,brave,control,reintro_entity_mention,219,20,0.6060606060606061,'brave' (leading-space),13069,-31.38541603088379
Nadia,brave,control,distance_0_trigger_end,32,21,0.6363636363636364,'brave' (leading-space),10251,-29.454437255859375
Nadia,brave,control,distance_1_filler_end,52,21,0.6363636363636364,'brave' (leading-space),34129,-36.723140716552734
Nadia,brave,control,distance_2_filler_end,73,21,0.6363636363636364,'brave' (leading-space),13561,-29.89780044555664
Nadia,brave,control,distance_3_filler_end,88,21,0.6363636363636364,'brave' (leading-space),9195,-26.296518325805664
Nadia,brave,control,distance_4_filler_end,107,21,0.6363636363636364,'brave' (leading-space),23387,-52.144996643066406
Nadia,brave,control,distance_5_filler_end,125,21,0.6363636363636364,'brave' (leading-space),18986,-37.600067138671875
Nadia,brave,control,distance_6_filler_end,142,21,0.6363636363636364,'brave' (leading-space),44825,-53.80342102050781
Nadia,brave,control,distance_7_filler_end,159,21,0.6363636363636364,'brave' (leading-space),21534,-54.87610626220703
Nadia,brave,control,distance_8_filler_end,179,21,0.6363636363636364,'brave' (leading-space),14122,-35.2109489440918
Nadia,brave,control,distance_9_filler_end,194,21,0.6363636363636364,'brave' (leading-space),14418,-38.4411506652832
Nadia,brave,control,distance_10_filler_end,214,21,0.6363636363636364,'brave' (leading-space),22579,-53.57373809814453
Nadia,brave,control,reintro_sentence_end,225,21,0.6363636363636364,'brave' (leading-space),11188,-36.009132385253906
Nadia,brave,control,reintro_entity_mention,219,21,0.6363636363636364,'brave' (leading-space),13376,-36.29159164428711
Nadia,brave,control,distance_0_trigger_end,32,22,0.6666666666666666,'brave' (leading-space),15433,-39.232364654541016
Nadia,brave,control,distance_1_filler_end,52,22,0.6666666666666666,'brave' (leading-space),45347,-49.16783142089844
Nadia,brave,control,distance_2_filler_end,73,22,0.6666666666666666,'brave' (leading-space),14167,-36.067527770996094
Nadia,brave,control,distance_3_filler_end,88,22,0.6666666666666666,'brave' (leading-space),9879,-40.750022888183594
Nadia,brave,control,distance_4_filler_end,107,22,0.6666666666666666,'brave' (leading-space),20924,-59.18912887573242
Nadia,brave,control,distance_5_filler_end,125,22,0.6666666666666666,'brave' (leading-space),22069,-45.439666748046875
Nadia,brave,control,distance_6_filler_end,142,22,0.6666666666666666,'brave' (leading-space),40222,-50.081356048583984
Nadia,brave,control,distance_7_filler_end,159,22,0.6666666666666666,'brave' (leading-space),25230,-58.95677947998047
Nadia,brave,control,distance_8_filler_end,179,22,0.6666666666666666,'brave' (leading-space),15369,-42.5702018737793
Nadia,brave,control,distance_9_filler_end,194,22,0.6666666666666666,'brave' (leading-space),21242,-49.123008728027344
Nadia,brave,control,distance_10_filler_end,214,22,0.6666666666666666,'brave' (leading-space),22496,-53.93959045410156
Nadia,brave,control,reintro_sentence_end,225,22,0.6666666666666666,'brave' (leading-space),13909,-47.692955017089844
Nadia,brave,control,reintro_entity_mention,219,22,0.6666666666666666,'brave' (leading-space),13288,-44.777870178222656
Nadia,brave,control,distance_0_trigger_end,32,23,0.696969696969697,'brave' (leading-space),14003,-39.797630310058594
Nadia,brave,control,distance_1_filler_end,52,23,0.696969696969697,'brave' (leading-space),37012,-53.25295639038086
Nadia,brave,control,distance_2_filler_end,73,23,0.696969696969697,'brave' (leading-space),13092,-35.182186126708984
Nadia,brave,control,distance_3_filler_end,88,23,0.696969696969697,'brave' (leading-space),10047,-40.250144958496094
Nadia,brave,control,distance_4_filler_end,107,23,0.696969696969697,'brave' (leading-space),15589,-54.31265640258789
Nadia,brave,control,distance_5_filler_end,125,23,0.696969696969697,'brave' (leading-space),19671,-42.539833068847656
Nadia,brave,control,distance_6_filler_end,142,23,0.696969696969697,'brave' (leading-space),39064,-52.0000114440918
Nadia,brave,control,distance_7_filler_end,159,23,0.696969696969697,'brave' (leading-space),25195,-65.8155288696289
Nadia,brave,control,distance_8_filler_end,179,23,0.696969696969697,'brave' (leading-space),13013,-39.448856353759766
Nadia,brave,control,distance_9_filler_end,194,23,0.696969696969697,'brave' (leading-space),18363,-50.25320816040039
Nadia,brave,control,distance_10_filler_end,214,23,0.696969696969697,'brave' (leading-space),19144,-50.29880142211914
Nadia,brave,control,reintro_sentence_end,225,23,0.696969696969697,'brave' (leading-space),11169,-45.09487533569336
Nadia,brave,control,reintro_entity_mention,219,23,0.696969696969697,'brave' (leading-space),9470,-43.02312469482422
Nadia,brave,control,distance_0_trigger_end,32,24,0.7272727272727273,'brave' (leading-space),16090,-54.597835540771484
Nadia,brave,control,distance_1_filler_end,52,24,0.7272727272727273,'brave' (leading-space),35404,-51.81272506713867
Nadia,brave,control,distance_2_filler_end,73,24,0.7272727272727273,'brave' (leading-space),14112,-35.57230758666992
Nadia,brave,control,distance_3_filler_end,88,24,0.7272727272727273,'brave' (leading-space),11394,-41.25114440917969
Nadia,brave,control,distance_4_filler_end,107,24,0.7272727272727273,'brave' (leading-space),11275,-49.8751335144043
Nadia,brave,control,distance_5_filler_end,125,24,0.7272727272727273,'brave' (leading-space),16704,-37.88219451904297
Nadia,brave,control,distance_6_filler_end,142,24,0.7272727272727273,'brave' (leading-space),26829,-43.881858825683594
Nadia,brave,control,distance_7_filler_end,159,24,0.7272727272727273,'brave' (leading-space),21771,-58.38006591796875
Nadia,brave,control,distance_8_filler_end,179,24,0.7272727272727273,'brave' (leading-space),10220,-38.31914138793945
Nadia,brave,control,distance_9_filler_end,194,24,0.7272727272727273,'brave' (leading-space),13212,-47.25966262817383
Nadia,brave,control,distance_10_filler_end,214,24,0.7272727272727273,'brave' (leading-space),14091,-43.94174575805664
Nadia,brave,control,reintro_sentence_end,225,24,0.7272727272727273,'brave' (leading-space),7651,-60.00035095214844
Nadia,brave,control,reintro_entity_mention,219,24,0.7272727272727273,'brave' (leading-space),10028,-52.42408752441406
Nadia,brave,control,distance_0_trigger_end,32,25,0.7575757575757576,'brave' (leading-space),13239,-58.739131927490234
Nadia,brave,control,distance_1_filler_end,52,25,0.7575757575757576,'brave' (leading-space),28429,-45.65660095214844
Nadia,brave,control,distance_2_filler_end,73,25,0.7575757575757576,'brave' (leading-space),11808,-30.271514892578125
Nadia,brave,control,distance_3_filler_end,88,25,0.7575757575757576,'brave' (leading-space),13576,-35.94565963745117
Nadia,brave,control,distance_4_filler_end,107,25,0.7575757575757576,'brave' (leading-space),13924,-46.32463073730469
Nadia,brave,control,distance_5_filler_end,125,25,0.7575757575757576,'brave' (leading-space),17194,-34.61430740356445
Nadia,brave,control,distance_6_filler_end,142,25,0.7575757575757576,'brave' (leading-space),21509,-34.82772445678711
Nadia,brave,control,distance_7_filler_end,159,25,0.7575757575757576,'brave' (leading-space),17317,-48.33311080932617
Nadia,brave,control,distance_8_filler_end,179,25,0.7575757575757576,'brave' (leading-space),11089,-34.896785736083984
Nadia,brave,control,distance_9_filler_end,194,25,0.7575757575757576,'brave' (leading-space),15881,-42.524959564208984
Nadia,brave,control,distance_10_filler_end,214,25,0.7575757575757576,'brave' (leading-space),13942,-39.02418899536133
Nadia,brave,control,reintro_sentence_end,225,25,0.7575757575757576,'brave' (leading-space),8795,-64.37769317626953
Nadia,brave,control,reintro_entity_mention,219,25,0.7575757575757576,'brave' (leading-space),10927,-43.44488525390625
Nadia,brave,control,distance_0_trigger_end,32,26,0.7878787878787878,'brave' (leading-space),12163,-50.644371032714844
Nadia,brave,control,distance_1_filler_end,52,26,0.7878787878787878,'brave' (leading-space),26256,-37.65688705444336
Nadia,brave,control,distance_2_filler_end,73,26,0.7878787878787878,'brave' (leading-space),9462,-28.137765884399414
Nadia,brave,control,distance_3_filler_end,88,26,0.7878787878787878,'brave' (leading-space),12060,-31.39217185974121
Nadia,brave,control,distance_4_filler_end,107,26,0.7878787878787878,'brave' (leading-space),10709,-37.51214599609375
Nadia,brave,control,distance_5_filler_end,125,26,0.7878787878787878,'brave' (leading-space),12892,-30.196706771850586
Nadia,brave,control,distance_6_filler_end,142,26,0.7878787878787878,'brave' (leading-space),16960,-30.35755157470703
Nadia,brave,control,distance_7_filler_end,159,26,0.7878787878787878,'brave' (leading-space),9325,-38.36343765258789
Nadia,brave,control,distance_8_filler_end,179,26,0.7878787878787878,'brave' (leading-space),8798,-29.851890563964844
Nadia,brave,control,distance_9_filler_end,194,26,0.7878787878787878,'brave' (leading-space),14611,-36.68857192993164
Nadia,brave,control,distance_10_filler_end,214,26,0.7878787878787878,'brave' (leading-space),9109,-33.94364929199219
Nadia,brave,control,reintro_sentence_end,225,26,0.7878787878787878,'brave' (leading-space),6991,-53.37917709350586
Nadia,brave,control,reintro_entity_mention,219,26,0.7878787878787878,'brave' (leading-space),12436,-40.96471405029297
Nadia,brave,control,distance_0_trigger_end,32,27,0.8181818181818182,'brave' (leading-space),12973,-48.61429977416992
Nadia,brave,control,distance_1_filler_end,52,27,0.8181818181818182,'brave' (leading-space),26758,-40.8753662109375
Nadia,brave,control,distance_2_filler_end,73,27,0.8181818181818182,'brave' (leading-space),11700,-30.570560455322266
Nadia,brave,control,distance_3_filler_end,88,27,0.8181818181818182,'brave' (leading-space),14738,-31.845609664916992
Nadia,brave,control,distance_4_filler_end,107,27,0.8181818181818182,'brave' (leading-space),11817,-38.88283157348633
Nadia,brave,control,distance_5_filler_end,125,27,0.8181818181818182,'brave' (leading-space),14686,-31.051671981811523
Nadia,brave,control,distance_6_filler_end,142,27,0.8181818181818182,'brave' (leading-space),18142,-30.67427635192871
Nadia,brave,control,distance_7_filler_end,159,27,0.8181818181818182,'brave' (leading-space),10451,-40.587928771972656
Nadia,brave,control,distance_8_filler_end,179,27,0.8181818181818182,'brave' (leading-space),12019,-32.57493591308594
Nadia,brave,control,distance_9_filler_end,194,27,0.8181818181818182,'brave' (leading-space),15405,-32.174774169921875
Nadia,brave,control,distance_10_filler_end,214,27,0.8181818181818182,'brave' (leading-space),10582,-30.16693687438965
Nadia,brave,control,reintro_sentence_end,225,27,0.8181818181818182,'brave' (leading-space),9161,-51.506080627441406
Nadia,brave,control,reintro_entity_mention,219,27,0.8181818181818182,'brave' (leading-space),12880,-44.629661560058594
Nadia,brave,control,distance_0_trigger_end,32,28,0.8484848484848485,'brave' (leading-space),10112,-37.57633590698242
Nadia,brave,control,distance_1_filler_end,52,28,0.8484848484848485,'brave' (leading-space),21582,-29.093833923339844
Nadia,brave,control,distance_2_filler_end,73,28,0.8484848484848485,'brave' (leading-space),9166,-22.974010467529297
Nadia,brave,control,distance_3_filler_end,88,28,0.8484848484848485,'brave' (leading-space),12562,-23.591991424560547
Nadia,brave,control,distance_4_filler_end,107,28,0.8484848484848485,'brave' (leading-space),8318,-26.355117797851562
Nadia,brave,control,distance_5_filler_end,125,28,0.8484848484848485,'brave' (leading-space),9782,-21.703075408935547
Nadia,brave,control,distance_6_filler_end,142,28,0.8484848484848485,'brave' (leading-space),11947,-21.900869369506836
Nadia,brave,control,distance_7_filler_end,159,28,0.8484848484848485,'brave' (leading-space),6963,-26.458681106567383
Nadia,brave,control,distance_8_filler_end,179,28,0.8484848484848485,'brave' (leading-space),7596,-23.570194244384766
Nadia,brave,control,distance_9_filler_end,194,28,0.8484848484848485,'brave' (leading-space),11637,-23.58616065979004
Nadia,brave,control,distance_10_filler_end,214,28,0.8484848484848485,'brave' (leading-space),6691,-21.35774040222168
Nadia,brave,control,reintro_sentence_end,225,28,0.8484848484848485,'brave' (leading-space),6775,-37.75779342651367
Nadia,brave,control,reintro_entity_mention,219,28,0.8484848484848485,'brave' (leading-space),10887,-37.69288635253906
Nadia,brave,control,distance_0_trigger_end,32,29,0.8787878787878788,'brave' (leading-space),10842,-33.5598030090332
Nadia,brave,control,distance_1_filler_end,52,29,0.8787878787878788,'brave' (leading-space),19569,-25.03359031677246
Nadia,brave,control,distance_2_filler_end,73,29,0.8787878787878788,'brave' (leading-space),8137,-21.516599655151367
Nadia,brave,control,distance_3_filler_end,88,29,0.8787878787878788,'brave' (leading-space),12901,-21.796016693115234
Nadia,brave,control,distance_4_filler_end,107,29,0.8787878787878788,'brave' (leading-space),7915,-22.908178329467773
Nadia,brave,control,distance_5_filler_end,125,29,0.8787878787878788,'brave' (leading-space),9143,-22.02590560913086
Nadia,brave,control,distance_6_filler_end,142,29,0.8787878787878788,'brave' (leading-space),10227,-23.224031448364258
Nadia,brave,control,distance_7_filler_end,159,29,0.8787878787878788,'brave' (leading-space),7182,-23.88951873779297
Nadia,brave,control,distance_8_filler_end,179,29,0.8787878787878788,'brave' (leading-space),7765,-21.262619018554688
Nadia,brave,control,distance_9_filler_end,194,29,0.8787878787878788,'brave' (leading-space),11412,-21.40497589111328
Nadia,brave,control,distance_10_filler_end,214,29,0.8787878787878788,'brave' (leading-space),5745,-19.267654418945312
Nadia,brave,control,reintro_sentence_end,225,29,0.8787878787878788,'brave' (leading-space),7788,-34.5751838684082
Nadia,brave,control,reintro_entity_mention,219,29,0.8787878787878788,'brave' (leading-space),13976,-33.045894622802734
Simon,curious,direct,distance_0_trigger_end,17,12,0.36363636363636365,'curious' (leading-space),2,-2.8814473152160645
Simon,curious,direct,distance_1_filler_end,37,12,0.36363636363636365,'curious' (leading-space),30656,-32.09288787841797
Simon,curious,direct,distance_2_filler_end,58,12,0.36363636363636365,'curious' (leading-space),3638,-19.687042236328125
Simon,curious,direct,distance_3_filler_end,73,12,0.36363636363636365,'curious' (leading-space),8618,-19.71726417541504
Simon,curious,direct,distance_4_filler_end,92,12,0.36363636363636365,'curious' (leading-space),6750,-14.370865821838379
Simon,curious,direct,distance_5_filler_end,110,12,0.36363636363636365,'curious' (leading-space),10645,-36.56779479980469
Simon,curious,direct,distance_6_filler_end,127,12,0.36363636363636365,'curious' (leading-space),13274,-24.05196762084961
Simon,curious,direct,distance_7_filler_end,144,12,0.36363636363636365,'curious' (leading-space),3469,-30.84453010559082
Simon,curious,direct,distance_8_filler_end,164,12,0.36363636363636365,'curious' (leading-space),29195,-70.31387329101562
Simon,curious,direct,distance_9_filler_end,179,12,0.36363636363636365,'curious' (leading-space),7618,-30.600847244262695
Simon,curious,direct,distance_10_filler_end,199,12,0.36363636363636365,'curious' (leading-space),26181,-50.3928337097168
Simon,curious,direct,reintro_sentence_end,210,12,0.36363636363636365,'curious' (leading-space),705,-46.875057220458984
Simon,curious,direct,reintro_entity_mention,204,12,0.36363636363636365,'curious' (leading-space),2048,-25.005096435546875
Simon,curious,direct,distance_0_trigger_end,17,13,0.3939393939393939,'curious' (leading-space),2,-5.754093170166016
Simon,curious,direct,distance_1_filler_end,37,13,0.3939393939393939,'curious' (leading-space),23886,-26.36585807800293
Simon,curious,direct,distance_2_filler_end,58,13,0.3939393939393939,'curious' (leading-space),5145,-21.811925888061523
Simon,curious,direct,distance_3_filler_end,73,13,0.3939393939393939,'curious' (leading-space),8337,-21.302186965942383
